TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
2,32:14.1,54.7,Hit,NO_TARGET,PISTOL,NO_AIM,-8.422031 3.392923 9.760068
2,32:14.1,54.7,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-8.096091 3.024042 10.12192
2,32:17.1,57.7,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
2,32:17.7,58.3,Hit,NO_TARGET,PISTOL,NO_AIM,7.890647 3.364849 10.13767
2,32:17.7,58.3,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,8.073757 3.018332 10.09312
2,32:20.4,61.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:21.2,61.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:21.9,62.5,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:23.0,63.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:23.7,64.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:24.1,64.7,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,0.0008856357 5.859979 30.57512
2,32:24.1,64.7,Hit,NO_TARGET,PISTOL,NO_AIM,-0.3457685 5.7294 30.57096
2,32:27.1,67.7,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:27.6,68.2,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:28.3,68.9,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:29.5,70.1,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:30.4,71.0,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:31.1,71.7,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-1.459393 1.985202 10.12493
2,32:31.1,71.7,Hit,NO_TARGET,PISTOL,NO_AIM,-1.731481 1.960077 10.06497
2,32:34.2,74.8,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,0.003252462 4.246461 10.67676
2,32:34.2,74.8,Hit,NO_TARGET,PISTOL,NO_AIM,-0.4004274 4.487054 10.58058
2,32:37.1,77.7,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:37.7,78.3,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:38.3,78.9,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:39.4,80.0,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:40.1,80.7,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:40.6,81.2,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:40.9,81.5,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:41.2,81.8,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,1.487162 2.526048 29.97202
2,32:41.2,81.8,Hit,NO_TARGET,PISTOL,NO_AIM,1.635843 2.91429 29.91973
2,32:41.4,82.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:44.2,84.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:44.6,85.2,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:45.5,86.1,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:46.4,87.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:46.8,87.4,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:48.2,88.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:49.2,89.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:49.9,90.5,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:50.3,90.9,Hit,NO_TARGET,PISTOL,NO_AIM,-0.011738 7.502074 19.47563
2,32:50.3,90.9,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.0007438661 7.167028 19.60658
2,32:53.8,94.4,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:54.2,94.8,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,32:54.6,95.2,Hit,NO_TARGET,PISTOL,NO_AIM,-0.8366907 3.512525 19.92074
2,32:54.6,95.2,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-0.6565965 3.847022 19.9039
2,32:57.6,98.2,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,32:58.0,98.6,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,1.195354 4.313292 19.83927
2,32:58.0,98.6,Hit,NO_TARGET,PISTOL,NO_AIM,0.8767461 4.531057 19.79752
2,33:01.0,101.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,33:01.4,102.0,Hit,NO_TARGET,PISTOL,NO_AIM,2.66742 4.031732 9.512795
2,33:01.4,102.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,2.919909 4.149901 9.422777
